Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
107,20210721_Tvib300K_Trot300K_6.spec,0.000462532043457,9.29832458496094E-06,0.000316381454468,1.02596259117126,19000,300,296,300,300,0.0003821849823,0.0009446144104,cython,140,voigt,0.006532907485962,1.03505945205688,0.000617980957031,0.002251625061035,1.05,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889626.16638,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.008015394210815,1000,"{'_check_line_databank': 0.0003821849822998047, 'reinitialize_1': 0.0003941059112548828, 'reinitialize_2': 1.2874603271484375e-05, 'reinitialize_3': 0.001367330551147461, 'reinitialize_4': 4.076957702636719e-05, 'reinitialize': 0.0018210411071777344, 'scaled_eq_linestrength': 0.004283905029296875, 'calc_lineshift': 0.00061798095703125, 'calc_hwhm': 0.006532907485961914, '_generate_wavenumber_arrays': 0.0009446144104003906, 'precompute_DLM_lineshapes': 0.00801539421081543, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.00031638145446777344, 'DLM_Distribute_lines': 0.00046253204345703125, 'DLM_convolve': 1.0259625911712646, 'calc_line_broadening': 1.0350594520568848, 'calc_other_spectral_quan': 0.0022516250610351562, 'spectrum_calc_before_obj': 1.0519816875457764}",0,0.9.29,0.001821041107178,0.000394105911255,1.28746032714844E-05,0.001367330551147,4.07695770263672E-05,boltzmann,0.004283905029297,1,1.05198168754578,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2120,2000,1930,cm-1,0.01,7002
108,20210721_Tvib300K_Trot300K_7.spec,0.000338792800903,9.05990600585938E-06,0.000270366668701,2.52413201332092,21000,300,296,300,300,0.00036358833313,0.00054144859314,cython,160,voigt,0.004375219345093,2.53430700302124,0.000545501708984,0.002089262008667,2.55,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889628.86254,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.009048938751221,1000,"{'_check_line_databank': 0.0003635883331298828, 'reinitialize_1': 0.0003714561462402344, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0013027191162109375, 'reinitialize_4': 3.910064697265625e-05, 'reinitialize': 0.0017311573028564453, 'scaled_eq_linestrength': 0.003916263580322266, 'calc_lineshift': 0.000545501708984375, 'calc_hwhm': 0.0043752193450927734, '_generate_wavenumber_arrays': 0.0005414485931396484, 'precompute_DLM_lineshapes': 0.009048938751220703, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0002703666687011719, 'DLM_Distribute_lines': 0.0003387928009033203, 'DLM_convolve': 2.524132013320923, 'calc_line_broadening': 2.5343070030212402, 'calc_other_spectral_quan': 0.002089262008666992, 'spectrum_calc_before_obj': 2.5479421615600586}",0,0.9.29,0.001731157302856,0.00037145614624,1.16825103759766E-05,0.001302719116211,3.91006469726562E-05,boltzmann,0.003916263580322,1,2.54794216156006,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2130,2000,1920,cm-1,0.01,7002
109,20210721_Tvib300K_Trot300K_8.spec,0.000524520874023,7.15255737304688E-06,0.000258922576904,0.837216377258301,23000,300,296,300,300,0.000376462936401,0.000601530075073,cython,180,voigt,0.004695415496826,0.848387956619263,0.000551223754883,0.002100467681885,0.86,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889629.86397,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.009848833084106,1000,"{'_check_line_databank': 0.0003764629364013672, 'reinitialize_1': 0.0003685951232910156, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0014390945434570312, 'reinitialize_4': 3.886222839355469e-05, 'reinitialize': 0.0018646717071533203, 'scaled_eq_linestrength': 0.0038535594940185547, 'calc_lineshift': 0.0005512237548828125, 'calc_hwhm': 0.004695415496826172, '_generate_wavenumber_arrays': 0.0006015300750732422, 'precompute_DLM_lineshapes': 0.009848833084106445, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.0002589225769042969, 'DLM_Distribute_lines': 0.0005245208740234375, 'DLM_convolve': 0.8372163772583008, 'calc_line_broadening': 0.8483879566192627, 'calc_other_spectral_quan': 0.0021004676818847656, 'spectrum_calc_before_obj': 0.8624963760375977}",0,0.9.29,0.001864671707153,0.000368595123291,1.19209289550781E-05,0.001439094543457,3.88622283935547E-05,boltzmann,0.003853559494019,1,0.862496376037598,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2140,2000,1910,cm-1,0.01,7002
110,20210721_Tvib300K_Trot300K_9.spec,0.000615119934082,1.09672546386719E-05,0.000350475311279,1.06605219841003,25000,300,296,300,300,0.000359058380127,0.000688791275024,cython,200,voigt,0.006328105926514,1.07787823677063,0.000574588775635,0.002040147781372,1.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889631.10967,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.010195732116699,1000,"{'_check_line_databank': 0.0003590583801269531, 'reinitialize_1': 0.00035643577575683594, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0013134479522705078, 'reinitialize_4': 3.9577484130859375e-05, 'reinitialize': 0.0017275810241699219, 'scaled_eq_linestrength': 0.003976106643676758, 'calc_lineshift': 0.0005745887756347656, 'calc_hwhm': 0.006328105926513672, '_generate_wavenumber_arrays': 0.0006887912750244141, 'precompute_DLM_lineshapes': 0.010195732116699219, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.0003504753112792969, 'DLM_Distribute_lines': 0.0006151199340820312, 'DLM_convolve': 1.0660521984100342, 'calc_line_broadening': 1.0778782367706299, 'calc_other_spectral_quan': 0.0020401477813720703, 'spectrum_calc_before_obj': 1.0936410427093506}",0,0.9.29,0.00172758102417,0.000356435775757,1.16825103759766E-05,0.001313447952271,3.95774841308594E-05,boltzmann,0.003976106643677,1,1.09364104270935,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2150,2000,1900,cm-1,0.01,7002
111,20210721_Tvib300K_Trot300K_10.spec,0.000507354736328,6.43730163574219E-06,0.000277757644653,0.936113834381104,27000,300,296,300,300,0.000361919403076,0.000566959381104,cython,220,voigt,0.005294561386108,0.948513507843018,0.000587940216064,0.002100467681885,0.96,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889632.2111,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.010969877243042,1000,"{'_check_line_databank': 0.0003619194030761719, 'reinitialize_1': 0.0004088878631591797, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0012772083282470703, 'reinitialize_4': 3.7670135498046875e-05, 'reinitialize': 0.0017418861389160156, 'scaled_eq_linestrength': 0.003935813903808594, 'calc_lineshift': 0.0005879402160644531, 'calc_hwhm': 0.0052945613861083984, '_generate_wavenumber_arrays': 0.0005669593811035156, 'precompute_DLM_lineshapes': 0.010969877243041992, 'DLM_Initialized_vectors': 6.4373016357421875e-06, 'DLM_closest_matching_line': 0.0002777576446533203, 'DLM_Distribute_lines': 0.000507354736328125, 'DLM_convolve': 0.9361138343811035, 'calc_line_broadening': 0.9485135078430176, 'calc_other_spectral_quan': 0.0021004676818847656, 'spectrum_calc_before_obj': 0.9631645679473877}",0,0.9.29,0.001741886138916,0.000408887863159,1.21593475341797E-05,0.001277208328247,3.76701354980469E-05,boltzmann,0.003935813903809,1,0.963164567947388,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2160,2000,1890,cm-1,0.01,7002
112,20210721_Tvib300K_Trot300K_11.spec,0.000500202178955,6.91413879394531E-06,0.000280618667603,1.18405818939209,29000,300,296,300,300,0.000357151031494,0.000577449798584,cython,240,voigt,0.004443407058716,1.19754362106323,0.000537395477295,0.002109050750732,1.21,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889633.56477,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.012062549591065,1000,"{'_check_line_databank': 0.0003571510314941406, 'reinitialize_1': 0.0003440380096435547, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0012469291687011719, 'reinitialize_4': 4.029273986816406e-05, 'reinitialize': 0.0016489028930664062, 'scaled_eq_linestrength': 0.0037734508514404297, 'calc_lineshift': 0.0005373954772949219, 'calc_hwhm': 0.00444340705871582, '_generate_wavenumber_arrays': 0.0005774497985839844, 'precompute_DLM_lineshapes': 0.012062549591064453, 'DLM_Initialized_vectors': 6.9141387939453125e-06, 'DLM_closest_matching_line': 0.00028061866760253906, 'DLM_Distribute_lines': 0.0005002021789550781, 'DLM_convolve': 1.1840581893920898, 'calc_line_broadening': 1.1975436210632324, 'calc_other_spectral_quan': 0.002109050750732422, 'spectrum_calc_before_obj': 1.2110512256622314}",0,0.9.29,0.001648902893066,0.000344038009644,1.16825103759766E-05,0.001246929168701,4.02927398681641E-05,boltzmann,0.00377345085144,1,1.21105122566223,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2170,2000,1880,cm-1,0.01,7002
113,20210721_Tvib300K_Trot300K_12.spec,0.000719785690308,9.05990600585938E-06,0.000282764434814,1.18979048728943,31000,300,296,300,300,0.000364065170288,0.000617027282715,cython,260,voigt,0.004462718963623,1.20489978790283,0.00053334236145,0.002153396606445,1.22,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889634.92638,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.012943029403687,1000,"{'_check_line_databank': 0.00036406517028808594, 'reinitialize_1': 0.0003478527069091797, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0012178421020507812, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.001619577407836914, 'scaled_eq_linestrength': 0.0036978721618652344, 'calc_lineshift': 0.0005333423614501953, 'calc_hwhm': 0.004462718963623047, '_generate_wavenumber_arrays': 0.0006170272827148438, 'precompute_DLM_lineshapes': 0.012943029403686523, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0002827644348144531, 'DLM_Distribute_lines': 0.0007197856903076172, 'DLM_convolve': 1.1897904872894287, 'calc_line_broadening': 1.204899787902832, 'calc_other_spectral_quan': 0.0021533966064453125, 'spectrum_calc_before_obj': 1.2184088230133057}",0,0.9.29,0.001619577407837,0.000347852706909,1.16825103759766E-05,0.001217842102051,3.71932983398437E-05,boltzmann,0.003697872161865,1,1.21840882301331,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2180,2000,1870,cm-1,0.01,7002
114,20210721_Tvib300K_Trot300K_13.spec,0.000335454940796,6.19888305664063E-06,0.000268936157227,1.35557556152344,33000,300,296,300,300,0.000363349914551,0.000720500946045,cython,280,voigt,0.004427909851074,1.37047672271729,0.000552415847778,0.002102136611938,1.38,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889636.46009,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.013818979263306,1000,"{'_check_line_databank': 0.00036334991455078125, 'reinitialize_1': 0.00039649009704589844, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0012264251708984375, 'reinitialize_4': 3.790855407714844e-05, 'reinitialize': 0.0016782283782958984, 'scaled_eq_linestrength': 0.0042667388916015625, 'calc_lineshift': 0.0005524158477783203, 'calc_hwhm': 0.004427909851074219, '_generate_wavenumber_arrays': 0.0007205009460449219, 'precompute_DLM_lineshapes': 0.013818979263305664, 'DLM_Initialized_vectors': 6.198883056640625e-06, 'DLM_closest_matching_line': 0.0002689361572265625, 'DLM_Distribute_lines': 0.00033545494079589844, 'DLM_convolve': 1.3555755615234375, 'calc_line_broadening': 1.3704767227172852, 'calc_other_spectral_quan': 0.0021021366119384766, 'spectrum_calc_before_obj': 1.3846499919891357}",0,0.9.29,0.001678228378296,0.000396490097046,1.19209289550781E-05,0.001226425170898,3.79085540771484E-05,boltzmann,0.004266738891602,1,1.38464999198914,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2190,2000,1860,cm-1,0.01,7002
115,20210721_Tvib300K_Trot300K_14.spec,0.000360488891602,6.19888305664063E-06,0.0002601146698,1.47644734382629,35000,300,296,300,300,0.000354290008545,0.000670909881592,cython,300,voigt,0.0044264793396,1.49221348762512,0.000518560409546,0.002024412155151,1.51,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889638.10583,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.014863252639771,1000,"{'_check_line_databank': 0.0003542900085449219, 'reinitialize_1': 0.0003600120544433594, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.001245260238647461, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.0016603469848632812, 'scaled_eq_linestrength': 0.003764629364013672, 'calc_lineshift': 0.0005185604095458984, 'calc_hwhm': 0.004426479339599609, '_generate_wavenumber_arrays': 0.0006709098815917969, 'precompute_DLM_lineshapes': 0.014863252639770508, 'DLM_Initialized_vectors': 6.198883056640625e-06, 'DLM_closest_matching_line': 0.0002601146697998047, 'DLM_Distribute_lines': 0.0003604888916015625, 'DLM_convolve': 1.476447343826294, 'calc_line_broadening': 1.492213487625122, 'calc_other_spectral_quan': 0.002024412155151367, 'spectrum_calc_before_obj': 1.50569486618042}",0,0.9.29,0.001660346984863,0.000360012054443,1.1444091796875E-05,0.001245260238647,3.71932983398437E-05,boltzmann,0.003764629364014,1,1.50569486618042,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2200,2000,1850,cm-1,0.01,7002
116,20210721_Tvib300K_Trot300K_15.spec,0.000356435775757,7.39097595214844E-06,0.00026798248291,1.5086874961853,37000,300,296,300,300,0.000352621078491,0.000770330429077,cython,320,voigt,0.004555940628052,1.52615189552307,0.000539064407349,0.002269268035889,1.54,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889639.7835,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.016350269317627,1000,"{'_check_line_databank': 0.00035262107849121094, 'reinitialize_1': 0.00035834312438964844, 'reinitialize_2': 1.239776611328125e-05, 'reinitialize_3': 0.00125885009765625, 'reinitialize_4': 3.790855407714844e-05, 'reinitialize': 0.001672983169555664, 'scaled_eq_linestrength': 0.003847360610961914, 'calc_lineshift': 0.0005390644073486328, 'calc_hwhm': 0.004555940628051758, '_generate_wavenumber_arrays': 0.0007703304290771484, 'precompute_DLM_lineshapes': 0.016350269317626953, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.00026798248291015625, 'DLM_Distribute_lines': 0.00035643577575683594, 'DLM_convolve': 1.5086874961853027, 'calc_line_broadening': 1.5261518955230713, 'calc_other_spectral_quan': 0.002269268035888672, 'spectrum_calc_before_obj': 1.5402238368988037}",0,0.9.29,0.001672983169556,0.00035834312439,1.23977661132813E-05,0.001258850097656,3.79085540771484E-05,boltzmann,0.003847360610962,1,1.5402238368988,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2210,2000,1840,cm-1,0.01,7002
117,20210721_Tvib300K_Trot300K_16.spec,0.00035572052002,7.39097595214844E-06,0.000271797180176,1.5666229724884,39000,300,296,300,300,0.000362396240234,0.000776290893555,cython,340,voigt,0.004416465759277,1.58505153656006,0.000535249710083,0.002102613449097,1.6,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889641.52915,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.017475128173828,1000,"{'_check_line_databank': 0.000362396240234375, 'reinitialize_1': 0.0003643035888671875, 'reinitialize_2': 1.239776611328125e-05, 'reinitialize_3': 0.0012755393981933594, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.001695871353149414, 'scaled_eq_linestrength': 0.0038080215454101562, 'calc_lineshift': 0.0005352497100830078, 'calc_hwhm': 0.004416465759277344, '_generate_wavenumber_arrays': 0.0007762908935546875, 'precompute_DLM_lineshapes': 0.017475128173828125, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.00027179718017578125, 'DLM_Distribute_lines': 0.00035572052001953125, 'DLM_convolve': 1.5666229724884033, 'calc_line_broadening': 1.5850515365600586, 'calc_other_spectral_quan': 0.0021026134490966797, 'spectrum_calc_before_obj': 1.5988140106201172}",0,0.9.29,0.001695871353149,0.000364303588867,1.23977661132813E-05,0.001275539398193,3.814697265625E-05,boltzmann,0.00380802154541,1,1.59881401062012,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2220,2000,1830,cm-1,0.01,7002
118,20210721_Tvib300K_Trot300K_17.spec,0.000352382659912,6.67572021484375E-06,0.000274181365967,1.69549202919006,41000,300,296,300,300,0.000368595123291,0.001372575759888,cython,360,voigt,0.005233526229858,1.71471381187439,0.000556230545044,0.002139091491699,1.73,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889643.39883,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.017847537994385,1000,"{'_check_line_databank': 0.0003685951232910156, 'reinitialize_1': 0.0003719329833984375, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0012891292572021484, 'reinitialize_4': 3.910064697265625e-05, 'reinitialize': 0.0017180442810058594, 'scaled_eq_linestrength': 0.0038340091705322266, 'calc_lineshift': 0.0005562305450439453, 'calc_hwhm': 0.0052335262298583984, '_generate_wavenumber_arrays': 0.0013725757598876953, 'precompute_DLM_lineshapes': 0.017847537994384766, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0002741813659667969, 'DLM_Distribute_lines': 0.0003523826599121094, 'DLM_convolve': 1.6954920291900635, 'calc_line_broadening': 1.7147138118743896, 'calc_other_spectral_quan': 0.0021390914916992188, 'spectrum_calc_before_obj': 1.7300033569335938}",0,0.9.29,0.001718044281006,0.000371932983398,1.21593475341797E-05,0.001289129257202,3.91006469726562E-05,boltzmann,0.003834009170532,1,1.73000335693359,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2230,2000,1820,cm-1,0.01,7002
119,20210721_Tvib300K_Trot300K_18.spec,0.000453948974609,8.10623168945313E-06,0.000298261642456,1.7885308265686,43000,300,296,300,300,0.000372886657715,0.00090217590332,cython,380,voigt,0.004651784896851,1.80901432037354,0.000548124313354,0.002194166183472,1.82,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889645.36851,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.019376516342163,1000,"{'_check_line_databank': 0.00037288665771484375, 'reinitialize_1': 0.00035071372985839844, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0012569427490234375, 'reinitialize_4': 3.790855407714844e-05, 'reinitialize': 0.0016627311706542969, 'scaled_eq_linestrength': 0.003843545913696289, 'calc_lineshift': 0.0005481243133544922, 'calc_hwhm': 0.004651784896850586, '_generate_wavenumber_arrays': 0.0009021759033203125, 'precompute_DLM_lineshapes': 0.019376516342163086, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0002982616424560547, 'DLM_Distribute_lines': 0.000453948974609375, 'DLM_convolve': 1.7885308265686035, 'calc_line_broadening': 1.8090143203735352, 'calc_other_spectral_quan': 0.0021941661834716797, 'spectrum_calc_before_obj': 1.8232531547546387}",0,0.9.29,0.001662731170654,0.000350713729858,1.16825103759766E-05,0.001256942749023,3.79085540771484E-05,boltzmann,0.003843545913696,1,1.82325315475464,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2240,2000,1810,cm-1,0.01,7002
120,20210721_Tvib300K_Trot300K_19.spec,0.000373840332031,7.15255737304688E-06,0.000278472900391,1.96851563453674,45000,300,296,300,300,0.000351428985596,0.00095009803772,cython,400,voigt,0.004571199417114,1.99009037017822,0.00053858757019,0.002071619033813,2.01,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626889647.52225,radis,2832,0,0,0,1,1,CO,CO_2000_2050_2832_voigt,simple,hapi,1,0.020585536956787,1000,"{'_check_line_databank': 0.0003514289855957031, 'reinitialize_1': 0.0007021427154541016, 'reinitialize_2': 1.2636184692382812e-05, 'reinitialize_3': 0.001428842544555664, 'reinitialize_4': 3.8623809814453125e-05, 'reinitialize': 0.0021889209747314453, 'scaled_eq_linestrength': 0.004202127456665039, 'calc_lineshift': 0.0005385875701904297, 'calc_hwhm': 0.004571199417114258, '_generate_wavenumber_arrays': 0.0009500980377197266, 'precompute_DLM_lineshapes': 0.02058553695678711, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.000278472900390625, 'DLM_Distribute_lines': 0.00037384033203125, 'DLM_convolve': 1.9685156345367432, 'calc_line_broadening': 1.9900903701782227, 'calc_other_spectral_quan': 0.0020716190338134766, 'spectrum_calc_before_obj': 2.0050272941589355}",0,0.9.29,0.002188920974731,0.000702142715454,1.26361846923828E-05,0.001428842544556,3.86238098144531E-05,boltzmann,0.004202127456665,1,2.00502729415894,X,1,2832,boltzmann,2,5,0.01,0.01,2050,2250,2000,1800,cm-1,0.01,7002
